# only the first 2 columns are required
Rv2250c	K	-	Transcription 
Rv2251	C	-	Energy production and conversion 
Rv2252	R	-	General function prediction only 
Rv2257c	V	-	Defense mechanisms 
Rv2258c	R	-	General function prediction only 
Rv2259	C	adhE2	Energy production and conversion 
Rv2260	R	-	General function prediction only 
Rv2261c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2262c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2263	R	-	General function prediction only 
Rv2264c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2265	R	-	General function prediction only 
Rv2266	Q	cyp124	Secondary metabolites biosynthesis, transport and catabolism 
Rv2267c	R	-	General function prediction only 
Rv2268c	Q	cyp128	Secondary metabolites biosynthesis, transport and catabolism 
Rv2272	S	-	Function unknown 
Rv2276	Q	cyp121	Secondary metabolites biosynthesis, transport and catabolism 
Rv2277c	C	-	Energy production and conversion 
Rv2278	L	-	Replication, recombination and repair 
Rv2279	L	-	Replication, recombination and repair 
Rv2280	C	-	Energy production and conversion 
Rv2281	P	pitB	Inorganic ion transport and metabolism 
Rv2282c	K	-	Transcription 
Rv2284	I	lipM	Lipid transport and metabolism 
Rv2286c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2287	P	yjcE	Inorganic ion transport and metabolism 
Rv2289	I	cdh	Lipid transport and metabolism 
Rv2291	P	sseB	Inorganic ion transport and metabolism 
Rv2292c	F	-	Nucleotide transport and metabolism 
Rv2293c	F	-	Nucleotide transport and metabolism 
Rv2294	E	-	Amino acid transport and metabolism 
Rv2295	S	-	Function unknown 
Rv2296	R	-	General function prediction only 
Rv2298	C	-	Energy production and conversion 
Rv2299c	O	htpG	Posttranslational modification, protein turnover, chaperones 
Rv2300c	R	-	General function prediction only 
Rv2303c	R	-	General function prediction only 
Rv2306A	S	-	Function unknown 
Rv2306A	V	-	Defense mechanisms 
Rv2306B	S	-	Function unknown 
Rv2307c	R	-	General function prediction only 
Rv2308	S	-	Function unknown 
Rv2309c	L	-	Replication, recombination and repair 
Rv2310	P	-	Inorganic ion transport and metabolism 
Rv2311	L	-	Replication, recombination and repair 
Rv2313c	S	-	Function unknown 
Rv2314c	R	-	General function prediction only 
Rv2315c	R	-	General function prediction only 
Rv2316	G	uspA	Carbohydrate transport and metabolism 
Rv2317	G	uspB	Carbohydrate transport and metabolism 
Rv2318	G	uspC	Carbohydrate transport and metabolism 
Rv2319c	T	-	Signal transduction mechanisms 
Rv2320c	E	rocE	Amino acid transport and metabolism 
Rv2321c	E	rocD2	Amino acid transport and metabolism 
Rv2322c	E	rocD1	Amino acid transport and metabolism 
Rv2323c	E	-	Amino acid transport and metabolism 
Rv2324	K	-	Transcription 
Rv2325c	P	-	Inorganic ion transport and metabolism 
Rv2326c	P	-	Inorganic ion transport and metabolism 
Rv2327	K	-	Transcription 
Rv2329c	P	narK1	Inorganic ion transport and metabolism 
Rv2331	C	-	Energy production and conversion 
Rv2331	P	-	Inorganic ion transport and metabolism 
Rv2331A	P	-	Inorganic ion transport and metabolism 
Rv2332	C	mez	Energy production and conversion 
Rv2333c	R	-	General function prediction only 
Rv2334	E	cysK1	Amino acid transport and metabolism 
Rv2335	E	cysE	Amino acid transport and metabolism 
Rv2336	J	-	Translation, ribosomal structure and biogenesis 
Rv2338c	H	moeW	Coenzyme transport and metabolism 
Rv2339	R	mmpL9	General function prediction only 
Rv2343c	L	dnaG	Replication, recombination and repair 
Rv2344c	F	dgt	Nucleotide transport and metabolism 
Rv2349c	M	plcC	Cell wall/membrane/envelope biogenesis 
Rv2350c	M	plcB	Cell wall/membrane/envelope biogenesis 
Rv2351c	M	plcA	Cell wall/membrane/envelope biogenesis 
Rv2354	L	-	Replication, recombination and repair 
Rv2355	L	-	Replication, recombination and repair 
Rv2357c	J	glyS	Translation, ribosomal structure and biogenesis 
Rv2358	K	-	Transcription 
Rv2359	P	furB	Inorganic ion transport and metabolism 
Rv2361c	I	-	Lipid transport and metabolism 
Rv2362c	L	recO	Replication, recombination and repair 
Rv2363	J	amiA2	Translation, ribosomal structure and biogenesis 
Rv2364c	R	era	General function prediction only 
Rv2366c	R	-	General function prediction only 
Rv2367c	R	-	General function prediction only 
Rv2368c	T	phoH1	Signal transduction mechanisms 
Rv2372c	S	-	Function unknown 
Rv2373c	O	dnaJ2	Posttranslational modification, protein turnover, chaperones 
Rv2374c	K	hrcA	Transcription 
Rv2377c	S	mbtH	Function unknown 
Rv2378c	Q	mbtG	Secondary metabolites biosynthesis, transport and catabolism 
Rv2379c	Q	mbtF	Secondary metabolites biosynthesis, transport and catabolism 
Rv2380c	Q	mbtE	Secondary metabolites biosynthesis, transport and catabolism 
Rv2381c	Q	mbtD	Secondary metabolites biosynthesis, transport and catabolism 
Rv2382c	Q	mbtC	Secondary metabolites biosynthesis, transport and catabolism 
Rv2383c	Q	mbtB	Secondary metabolites biosynthesis, transport and catabolism 
Rv2384	Q	mbtA	Secondary metabolites biosynthesis, transport and catabolism 
Rv2385	I	mbtJ	Lipid transport and metabolism 
Rv2386c	H	mbtI	Coenzyme transport and metabolism 
Rv2387	R	-	General function prediction only 
Rv2388c	H	hemN	Coenzyme transport and metabolism 
Rv2391	P	nirA	Inorganic ion transport and metabolism 
Rv2392	H	cysH	Coenzyme transport and metabolism 
Rv2393	S	-	Function unknown 
Rv2394	E	ggtB	Amino acid transport and metabolism 
Rv2395	S	-	Function unknown 
Rv2397c	P	cysA1	Inorganic ion transport and metabolism 
Rv2398c	P	cysW	Inorganic ion transport and metabolism 
Rv2399c	O	cysT	Posttranslational modification, protein turnover, chaperones 
Rv2400c	P	subI	Inorganic ion transport and metabolism 
Rv2402	G	-	Carbohydrate transport and metabolism 
Rv2404c	M	lepA	Cell wall/membrane/envelope biogenesis 
Rv2406c	R	-	General function prediction only 
Rv2407	R	-	General function prediction only 
Rv2409c	E	-	Amino acid transport and metabolism 
Rv2410c	S	-	Function unknown 
Rv2411c	S	-	Function unknown 
Rv2412	J	rpsT	Translation, ribosomal structure and biogenesis 
Rv2413c	L	-	Replication, recombination and repair 
Rv2414c	R	-	General function prediction only 
Rv2415c	L	-	Replication, recombination and repair 
Rv2416c	R	eis	General function prediction only 
Rv2417c	S	-	Function unknown 
Rv2419c	G	-	Carbohydrate transport and metabolism 
Rv2420c	S	-	Function unknown 
Rv2421c	H	nadD	Coenzyme transport and metabolism 
Rv2423	R	-	General function prediction only 
Rv2424c	L	-	Replication, recombination and repair 
Rv2425c	R	-	General function prediction only 
Rv2426c	R	-	General function prediction only 
Rv2427c	E	proA	Amino acid transport and metabolism 
Rv2428	O	ahpC	Posttranslational modification, protein turnover, chaperones 
Rv2429	S	ahpD	Function unknown 
Rv2434c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2434c	T	-	Signal transduction mechanisms 
Rv2435c	T	-	Signal transduction mechanisms 
Rv2436	G	rbsK	Carbohydrate transport and metabolism 
Rv2437	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2438c	H	nadE	Coenzyme transport and metabolism 
Rv2438c	R	nadE	General function prediction only 
Rv2439c	E	proB	Amino acid transport and metabolism 
Rv2440c	R	obgE	General function prediction only 
Rv2441c	J	rpmA	Translation, ribosomal structure and biogenesis 
Rv2442c	J	rplU	Translation, ribosomal structure and biogenesis 
Rv2443	C	dctA	Energy production and conversion 
Rv2444c	J	rne	Translation, ribosomal structure and biogenesis 
Rv2445c	F	ndk	Nucleotide transport and metabolism 
Rv2447c	H	folC	Coenzyme transport and metabolism 
Rv2448c	J	valS	Translation, ribosomal structure and biogenesis 
Rv2449c	S	-	Function unknown 
Rv2453c	H	mobA	Coenzyme transport and metabolism 
Rv2454c	C	-	Energy production and conversion 
Rv2455c	C	-	Energy production and conversion 
Rv2456c	R	-	General function prediction only 
Rv2457c	O	clpX	Posttranslational modification, protein turnover, chaperones 
Rv2458	E	mmuM	Amino acid transport and metabolism 
Rv2459	R	-	General function prediction only 
Rv2460c	U	clpP2	Intracellular trafficking, secretion, and vesicular transport 
Rv2461c	U	clpP	Intracellular trafficking, secretion, and vesicular transport 
Rv2462c	O	tig	Posttranslational modification, protein turnover, chaperones 
Rv2463	V	lipP	Defense mechanisms 
Rv2464c	L	-	Replication, recombination and repair 
Rv2465c	G	-	Carbohydrate transport and metabolism 
Rv2466c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2467	E	pepN	Amino acid transport and metabolism 
Rv2469c	V	-	Defense mechanisms 
Rv2470	R	glbO	General function prediction only 
Rv2471	G	aglA	Carbohydrate transport and metabolism 
Rv2475c	R	-	General function prediction only 
Rv2476c	E	gdh	Amino acid transport and metabolism 
Rv2477c	R	-	General function prediction only 
Rv2478c	L	-	Replication, recombination and repair 
Rv2479c	L	-	Replication, recombination and repair 
Rv2480c	L	-	Replication, recombination and repair 
Rv2482c	I	plsB2	Lipid transport and metabolism 
Rv2483c	E	plsC	Amino acid transport and metabolism 
Rv2483c	I	plsC	Lipid transport and metabolism 
Rv2485c	I	lipQ	Lipid transport and metabolism 
Rv2486	I	echA14	Lipid transport and metabolism 
Rv2488c	K	-	Transcription 
Rv2488c	R	-	General function prediction only 
Rv2488c	T	-	Signal transduction mechanisms 
Rv2491	R	-	General function prediction only 
Rv2492	F	-	Nucleotide transport and metabolism 
Rv2494	R	-	General function prediction only 
Rv2495c	C	pdhC	Energy production and conversion 
Rv2496c	C	pdhB	Energy production and conversion 
Rv2497c	C	pdhA	Energy production and conversion 
Rv2498c	G	citE	Carbohydrate transport and metabolism 
Rv2499c	I	-	Lipid transport and metabolism 
Rv2500c	I	fadE19	Lipid transport and metabolism 
Rv2501c	I	accA1	Lipid transport and metabolism 
Rv2502c	I	accD1	Lipid transport and metabolism 
Rv2503c	I	scoB	Lipid transport and metabolism 
Rv2504c	I	scoA	Lipid transport and metabolism 
Rv2505c	Q	fadD35	Secondary metabolites biosynthesis, transport and catabolism 
Rv2506	K	-	Transcription 
Rv2508c	R	-	General function prediction only 
Rv2509	R	-	General function prediction only 
Rv2510c	R	-	General function prediction only 
Rv2511	A	orn	RNA processing and modification 
Rv2512c	L	-	Replication, recombination and repair 
Rv2515c	E	-	Amino acid transport and metabolism 
Rv2515c	K	-	Transcription 
Rv2518c	S	lppS	Function unknown 
Rv2521	O	bcp	Posttranslational modification, protein turnover, chaperones 
Rv2522c	E	-	Amino acid transport and metabolism 
Rv2523c	I	acpS	Lipid transport and metabolism 
Rv2524c	I	fas	Lipid transport and metabolism 
Rv2524c	Q	fas	Secondary metabolites biosynthesis, transport and catabolism 
Rv2527	R	-	General function prediction only 
Rv2528c	V	mrr	Defense mechanisms 
Rv2529	L	-	Replication, recombination and repair 
Rv2530c	R	-	General function prediction only 
Rv2531c	E	-	Amino acid transport and metabolism 
Rv2532c	R	-	General function prediction only 
Rv2533c	K	nusB	Transcription 
Rv2534c	J	efp	Translation, ribosomal structure and biogenesis 
Rv2535c	E	pepQ	Amino acid transport and metabolism 
Rv2537c	E	aroD	Amino acid transport and metabolism 
Rv2538c	E	aroB	Amino acid transport and metabolism 
Rv2539c	E	aroK	Amino acid transport and metabolism 
Rv2540c	E	aroF	Amino acid transport and metabolism 
Rv2541	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2548	R	-	General function prediction only 
Rv2549c	R	-	General function prediction only 
Rv2551c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv2552c	E	aroE	Amino acid transport and metabolism 
Rv2553c	R	-	General function prediction only 
Rv2554c	L	-	Replication, recombination and repair 
Rv2555c	J	alaS	Translation, ribosomal structure and biogenesis 
Rv2556c	S	-	Function unknown 
Rv2559c	L	-	Replication, recombination and repair 
Rv2561	E	-	Amino acid transport and metabolism 
Rv2563	V	-	Defense mechanisms 
Rv2564	V	glnQ	Defense mechanisms 
Rv2565	R	-	General function prediction only 
Rv2565	T	-	Signal transduction mechanisms 
Rv2566	E	-	Amino acid transport and metabolism 
Rv2566	S	-	Function unknown 
Rv2567	S	-	Function unknown 
Rv2568c	S	-	Function unknown 
Rv2569c	E	-	Amino acid transport and metabolism 
Rv2570	S	-	Function unknown 
Rv2571c	S	-	Function unknown 
Rv2572c	J	aspS	Translation, ribosomal structure and biogenesis 
Rv2573	H	-	Coenzyme transport and metabolism 
Rv2575	R	-	General function prediction only 
Rv2577	P	-	Inorganic ion transport and metabolism 
Rv2577	R	-	General function prediction only 
Rv2578c	L	-	Replication, recombination and repair 
Rv2579	R	dhaA	General function prediction only 
Rv2580c	J	hisS	Translation, ribosomal structure and biogenesis 
Rv2581c	R	-	General function prediction only 
Rv2582	O	ppiB	Posttranslational modification, protein turnover, chaperones 
Rv2583c	K	relA	Transcription 
Rv2584c	F	apt	Nucleotide transport and metabolism 
Rv2585c	E	-	Amino acid transport and metabolism 
Rv2586c	U	secF	Intracellular trafficking, secretion, and vesicular transport 
Rv2587c	U	secD	Intracellular trafficking, secretion, and vesicular transport 
Rv2588c	U	yajC	Intracellular trafficking, secretion, and vesicular transport 
Rv2589	E	gabT	Amino acid transport and metabolism 
Rv2590	I	fadD9	Lipid transport and metabolism 
Rv2590	Q	fadD9	Secondary metabolites biosynthesis, transport and catabolism 
Rv2592c	L	ruvB	Replication, recombination and repair 
Rv2593c	L	ruvA	Replication, recombination and repair 
Rv2594c	L	ruvC	Replication, recombination and repair 
Rv2595	K	-	Transcription 
Rv2599	M	-	Cell wall/membrane/envelope biogenesis 
Rv2601	R	speE	General function prediction only 
Rv2601A	R	-	General function prediction only 
Rv2603c	S	-	Function unknown 
Rv2604c	H	-	Coenzyme transport and metabolism 
Rv2605c	I	tesB2	Lipid transport and metabolism 
Rv2606c	H	-	Coenzyme transport and metabolism 
Rv2607	H	pdxH	Coenzyme transport and metabolism 
Rv2610c	M	pimA	Cell wall/membrane/envelope biogenesis 
Rv2611c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2612c	I	pgsA1	Lipid transport and metabolism 
Rv2613c	R	-	General function prediction only 
Rv2614A	G	-	Carbohydrate transport and metabolism 
Rv2614c	J	thrS	Translation, ribosomal structure and biogenesis 
Rv2616	S	-	Function unknown 
Rv2618	K	-	Transcription 
Rv2619c	S	-	Function unknown 
Rv2621c	K	-	Transcription 
Rv2622	R	-	General function prediction only 
Rv2623	T	TB31.7	Signal transduction mechanisms 
Rv2624c	T	-	Signal transduction mechanisms 
Rv2625c	R	-	General function prediction only 
Rv2626c	R	-	General function prediction only 
Rv2629	J	-	Translation, ribosomal structure and biogenesis 
Rv2629	L	-	Replication, recombination and repair 
Rv2630	S	-	Function unknown 
Rv2631	S	-	Function unknown 
Rv2636	V	-	Defense mechanisms 
Rv2637	S	dedA	Function unknown 
Rv2638	T	-	Signal transduction mechanisms 
Rv2639c	S	-	Function unknown 
Rv2640c	K	-	Transcription 
Rv2641	E	cadI	Amino acid transport and metabolism 
Rv2642	K	-	Transcription 
Rv2643	P	arsC	Inorganic ion transport and metabolism 
Rv2643	T	arsC	Signal transduction mechanisms 
Rv2646	L	-	Replication, recombination and repair 
Rv2648	L	-	Replication, recombination and repair 
Rv2649	L	-	Replication, recombination and repair 
Rv2650c	R	-	General function prediction only 
Rv2651c	R	-	General function prediction only 
Rv2653c	K	-	Transcription 
Rv2659c	L	-	Replication, recombination and repair 
Rv2666	L	-	Replication, recombination and repair 
Rv2667	O	clpC2	Posttranslational modification, protein turnover, chaperones 
Rv2669	R	-	General function prediction only 
Rv2670c	R	-	General function prediction only 
Rv2671	H	ribD	Coenzyme transport and metabolism 
Rv2672	R	-	General function prediction only 
Rv2674	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2675c	R	-	General function prediction only 
Rv2676c	S	-	Function unknown 
Rv2677c	H	hemY	Coenzyme transport and metabolism 
Rv2678c	H	hemE	Coenzyme transport and metabolism 
Rv2679	I	echA15	Lipid transport and metabolism 
Rv2680	P	-	Inorganic ion transport and metabolism 
Rv2681	J	-	Translation, ribosomal structure and biogenesis 
Rv2682c	I	dxs1	Lipid transport and metabolism 
Rv2683	R	-	General function prediction only 
Rv2684	P	arsA	Inorganic ion transport and metabolism 
Rv2685	P	arsB1	Inorganic ion transport and metabolism 
Rv2688c	V	-	Defense mechanisms 
Rv2689c	J	-	Translation, ribosomal structure and biogenesis 
Rv2690c	E	-	Amino acid transport and metabolism 
Rv2691	P	ceoB	Inorganic ion transport and metabolism 
Rv2692	P	ceoC	Inorganic ion transport and metabolism 
Rv2696c	J	-	Translation, ribosomal structure and biogenesis 
Rv2697c	F	dut	Nucleotide transport and metabolism 
Rv2701c	G	suhB	Carbohydrate transport and metabolism 
Rv2702	G	ppgK	Carbohydrate transport and metabolism 
Rv2703	K	sigA	Transcription 
Rv2704	J	-	Translation, ribosomal structure and biogenesis 
Rv2705c	S	-	Function unknown 
Rv2707	S	-	Function unknown 
Rv2710	K	sigB	Transcription 
Rv2711	K	ideR	Transcription 
Rv2713	C	sthA	Energy production and conversion 
Rv2715	R	-	General function prediction only 
Rv2716	R	-	General function prediction only 
Rv2718c	K	-	Transcription 
Rv2719c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2720	T	lexA	Signal transduction mechanisms 
Rv2721c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2723	P	-	Inorganic ion transport and metabolism 
Rv2724c	I	fadE20	Lipid transport and metabolism 
Rv2725c	R	hflX	General function prediction only 
Rv2726c	E	dapF	Amino acid transport and metabolism 
Rv2727c	J	miaA	Translation, ribosomal structure and biogenesis 
Rv2729c	R	-	General function prediction only 
Rv2733c	J	-	Translation, ribosomal structure and biogenesis 
Rv2734	S	-	Function unknown 
Rv2736c	R	recX	General function prediction only 
Rv2737c	L	recA	Replication, recombination and repair 
Rv2739c	C	-	Energy production and conversion 
Rv2740	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2744c	T	35kd_ag	Signal transduction mechanisms 
Rv2745c	K	-	Transcription 
Rv2746c	I	pgsA3	Lipid transport and metabolism 
Rv2747	E	-	Amino acid transport and metabolism 
Rv2748c	D	ftsK	Cell cycle control, cell division, chromosome partitioning 
Rv2749	S	-	Function unknown 
Rv2750	R	-	General function prediction only 
Rv2751	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2752c	R	-	General function prediction only 
Rv2753c	M	dapA	Cell wall/membrane/envelope biogenesis 
Rv2754c	F	thyX	Nucleotide transport and metabolism 
Rv2755c	V	hsdS.1	Defense mechanisms 
Rv2756c	V	hsdM	Defense mechanisms 
Rv2757c	R	-	General function prediction only 
Rv2759c	S	-	Function unknown 
Rv2761c	V	hsdS	Defense mechanisms 
Rv2762c	S	-	Function unknown 
Rv2763c	H	dfrA	Coenzyme transport and metabolism 
Rv2764c	F	thyA	Nucleotide transport and metabolism 
Rv2765	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2766c	R	fabG	General function prediction only 
Rv2771c	R	-	General function prediction only 
Rv2773c	E	dapB	Amino acid transport and metabolism 
Rv2775	R	-	General function prediction only 
Rv2776c	C	-	Energy production and conversion 
Rv2777c	R	-	General function prediction only 
Rv2779c	K	-	Transcription 
Rv2780	E	ald	Amino acid transport and metabolism 
Rv2781c	R	-	General function prediction only 
Rv2782c	R	pepR	General function prediction only 
Rv2783c	J	gpsI	Translation, ribosomal structure and biogenesis 
Rv2785c	J	rpsO	Translation, ribosomal structure and biogenesis 
Rv2786c	H	ribF	Coenzyme transport and metabolism 
Rv2787	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv2788	K	sirR	Transcription 
Rv2789c	I	fadE21	Lipid transport and metabolism 
Rv2790c	I	ltp1	Lipid transport and metabolism 
Rv2791c	L	-	Replication, recombination and repair 
Rv2792c	L	-	Replication, recombination and repair 
Rv2793c	J	truB	Translation, ribosomal structure and biogenesis 
Rv2794c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2795c	R	-	General function prediction only 
Rv2800	R	-	General function prediction only 
Rv2801c	T	-	Signal transduction mechanisms 
Rv2802c	S	-	Function unknown 
Rv2803	S	-	Function unknown 
Rv2810c	L	-	Replication, recombination and repair 
Rv2812	L	-	Replication, recombination and repair 
Rv2813	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv2814c	L	-	Replication, recombination and repair 
Rv2815c	L	-	Replication, recombination and repair 
Rv2816c	L	-	Replication, recombination and repair 
Rv2817c	L	-	Replication, recombination and repair 
Rv2819c	L	-	Replication, recombination and repair 
Rv2820c	L	-	Replication, recombination and repair 
Rv2821c	L	-	Replication, recombination and repair 
Rv2823c	R	-	General function prediction only 
Rv2824c	S	-	Function unknown 
Rv2825c	S	-	Function unknown 
Rv2826c	S	-	Function unknown 
Rv2827c	J	-	Translation, ribosomal structure and biogenesis 
Rv2828c	S	-	Function unknown 
Rv2829c	S	-	Function unknown 
Rv2830c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv2831	I	echA16	Lipid transport and metabolism 
Rv2832c	G	ugpC	Carbohydrate transport and metabolism 
Rv2833c	G	ugpB	Carbohydrate transport and metabolism 
Rv2834c	G	ugpE	Carbohydrate transport and metabolism 
Rv2835c	G	ugpA	Carbohydrate transport and metabolism 
Rv2836c	V	dinF	Defense mechanisms 
Rv2837c	R	-	General function prediction only 
Rv2838c	J	rbfA	Translation, ribosomal structure and biogenesis 
Rv2839c	J	infB	Translation, ribosomal structure and biogenesis 
Rv2840c	K	-	Transcription 
Rv2841c	K	nusA	Transcription 
Rv2842c	S	-	Function unknown 
Rv2845c	J	proS	Translation, ribosomal structure and biogenesis 
Rv2846c	R	efpA	General function prediction only 
Rv2847c	H	cysG	Coenzyme transport and metabolism 
Rv2848c	H	cobB	Coenzyme transport and metabolism 
Rv2849c	H	cobO	Coenzyme transport and metabolism 
Rv2850c	H	-	Coenzyme transport and metabolism 
Rv2851c	R	-	General function prediction only 
Rv2852c	R	mqo	General function prediction only 
Rv2854	I	-	Lipid transport and metabolism 
Rv2855	C	mtr	Energy production and conversion 
Rv2856	P	nicT	Inorganic ion transport and metabolism 
Rv2857c	R	-	General function prediction only 
Rv2858c	C	aldC	Energy production and conversion 
Rv2859c	R	-	General function prediction only 
Rv2860c	E	glnA4	Amino acid transport and metabolism 
Rv2861c	J	mapB	Translation, ribosomal structure and biogenesis 
Rv2863	R	-	General function prediction only 
Rv2864c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2865	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv2866	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv2867c	R	-	General function prediction only 
Rv2868c	I	ispG	Lipid transport and metabolism 
Rv2869c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2870c	I	dxr	Lipid transport and metabolism 
Rv2873	M	mpt83	Cell wall/membrane/envelope biogenesis 
Rv2874	C	dipZ	Energy production and conversion 
Rv2874	O	dipZ	Posttranslational modification, protein turnover, chaperones 
Rv2875	M	mpt70	Cell wall/membrane/envelope biogenesis 
Rv2878c	C	mpt53	Energy production and conversion 
Rv2879c	R	-	General function prediction only 
Rv2880c	R	-	General function prediction only 
Rv2881c	I	cdsA	Lipid transport and metabolism 
Rv2882c	J	frr	Translation, ribosomal structure and biogenesis 
Rv2883c	F	pyrH	Nucleotide transport and metabolism 
Rv2884	K	-	Transcription 
Rv2885c	L	-	Replication, recombination and repair 
Rv2886c	L	-	Replication, recombination and repair 
Rv2887	K	-	Transcription 
Rv2888c	J	amiC	Translation, ribosomal structure and biogenesis 
Rv2889c	J	tsf	Translation, ribosomal structure and biogenesis 
Rv2890c	J	rpsB	Translation, ribosomal structure and biogenesis 
Rv2891	M	-	Cell wall/membrane/envelope biogenesis 
Rv2893	C	-	Energy production and conversion 
Rv2894c	L	xerC	Replication, recombination and repair 
Rv2895c	P	viuB	Inorganic ion transport and metabolism 
Rv2896c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv2897c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2898c	L	-	Replication, recombination and repair 
Rv2899c	C	fdhD	Energy production and conversion 
Rv2900c	C	fdhF	Energy production and conversion 
Rv2902c	L	rnhB	Replication, recombination and repair 
Rv2903c	U	lepB	Intracellular trafficking, secretion, and vesicular transport 
Rv2904c	J	rplS	Translation, ribosomal structure and biogenesis 
Rv2906c	J	trmD	Translation, ribosomal structure and biogenesis 
Rv2907c	J	rimM	Translation, ribosomal structure and biogenesis 
Rv2908c	R	-	General function prediction only 
Rv2909c	J	rpsP	Translation, ribosomal structure and biogenesis 
Rv2911	M	dacB2	Cell wall/membrane/envelope biogenesis 
Rv2912c	K	-	Transcription 
Rv2913c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2914c	L	pknI	Replication, recombination and repair 
Rv2915c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2916c	U	ffh	Intracellular trafficking, secretion, and vesicular transport 
Rv2917	L	-	Replication, recombination and repair 
Rv2918c	O	glnD	Posttranslational modification, protein turnover, chaperones 
Rv2919c	E	glnB	Amino acid transport and metabolism 
Rv2920c	P	amt	Inorganic ion transport and metabolism 
Rv2921c	U	ftsY	Intracellular trafficking, secretion, and vesicular transport 
Rv2922A	C	acyP	Energy production and conversion 
Rv2922c	D	smc	Cell cycle control, cell division, chromosome partitioning 
Rv2923c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2924c	L	fpg	Replication, recombination and repair 
Rv2925c	K	rnc	Transcription 
Rv2926c	R	-	General function prediction only 
Rv2927c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv2928	Q	tesA	Secondary metabolites biosynthesis, transport and catabolism 
Rv2930	Q	fadD26	Secondary metabolites biosynthesis, transport and catabolism 
Rv2931	Q	ppsA	Secondary metabolites biosynthesis, transport and catabolism 
Rv2932	Q	ppsB	Secondary metabolites biosynthesis, transport and catabolism 
Rv2933	Q	ppsC	Secondary metabolites biosynthesis, transport and catabolism 
Rv2934	Q	ppsD	Secondary metabolites biosynthesis, transport and catabolism 
Rv2935	Q	ppsE	Secondary metabolites biosynthesis, transport and catabolism 
Rv2936	V	drrA	Defense mechanisms 
Rv2937	V	drrB	Defense mechanisms 
Rv2938	V	drrC	Defense mechanisms 
Rv2939	Q	papA5	Secondary metabolites biosynthesis, transport and catabolism 
Rv2940c	Q	mas	Secondary metabolites biosynthesis, transport and catabolism 
Rv2941	Q	fadD28	Secondary metabolites biosynthesis, transport and catabolism 
Rv2942	R	mmpL7	General function prediction only 
Rv2943	L	-	Replication, recombination and repair 
Rv2943A	L	-	Replication, recombination and repair 
Rv2944	L	-	Replication, recombination and repair 
Rv2946c	Q	pks1	Secondary metabolites biosynthesis, transport and catabolism 
Rv2947c	Q	pks15	Secondary metabolites biosynthesis, transport and catabolism 
Rv2948c	Q	fadD22	Secondary metabolites biosynthesis, transport and catabolism 
Rv2949c	H	-	Coenzyme transport and metabolism 
Rv2950c	Q	fadD29	Secondary metabolites biosynthesis, transport and catabolism 
Rv2951c	C	-	Energy production and conversion 
Rv2952	R	-	General function prediction only 
Rv2953	S	-	Function unknown 
Rv2954c	R	-	General function prediction only 
Rv2955c	R	-	General function prediction only 
Rv2956	R	-	General function prediction only 
Rv2957	M	-	Cell wall/membrane/envelope biogenesis 
Rv2958c	C	-	Energy production and conversion 
Rv2959c	V	-	Defense mechanisms 
Rv2961	L	-	Replication, recombination and repair 
Rv2962c	C	-	Energy production and conversion 
Rv2963	R	-	General function prediction only 
Rv2964	F	purU	Nucleotide transport and metabolism 
Rv2965c	H	coaD	Coenzyme transport and metabolism 
Rv2966c	L	-	Replication, recombination and repair 
Rv2967c	C	pca	Energy production and conversion 
Rv2968c	S	-	Function unknown 
Rv2969c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2970A	R	-	General function prediction only 
Rv2970c	I	lipN	Lipid transport and metabolism 
Rv2971	R	-	General function prediction only 
Rv2973c	K	recG	Transcription 
